Process Start Time: 2021/11/8 0:10:43
Wafer ID: LA-5
Lot ID:  N1R21A260016;N1R21A210052
Slot ID: 5
PM SN: PM1
Recipe Name: D1EJD011A02
Wafer Counter: 10050
SRF Hour: 2638:43:44
BRF Hour: 2499:41:32
TotalTime,Step_Name,Step_ID,StepTime,ProcessPressure,HePressure,HeFlow,VATPosition,ChamberPressure,ForlinePressure,SRFForwardpower,SRFRefl,BRFForwardpower,BRFRefl,DCBias,TopC1,TopC2,BottomC1,BottomC2,Ar,O2,N2,Cl2,BCl3,CF4,HBr,Spare8,ChillerTemp,MiddleTemp1,MiddleTemp2,MiddleTemp3,MiddleTemp4,TopTemp,BottomTemp,InnerPipeTemp,
234.279,me,4,185.536,5.0048828125,3.955078125,4.150390625,141,0.0244140625,0.002685546875,798.418884277344,0,399.171752929688,0.0732421875,296,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,-0.1,59.9973411560059,60.032958984375,60.0740699768066,59.9802322387695,60.0166168212891,59.940185546875,100.034332275391,
234.483,me,4,186.538,5.0048828125,3.955078125,4.150390625,141,0.0244140625,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,0,59.9973411560059,60.032958984375,60.0740699768066,59.9802322387695,60.0166168212891,59.940185546875,99.973876953125,
234.689,me,4,186.538,5.0048828125,3.955078125,4.150390625,141,0.02685546875,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,0,59.9973411560059,60.032958984375,60.0740699768066,59.9802322387695,60.0166168212891,59.940185546875,99.973876953125,
234.893,me,4,186.538,5.0048828125,3.955078125,4.150390625,141,0.0244140625,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,0,59.9973411560059,60.032958984375,60.0740699768066,59.9802322387695,60.0166168212891,59.940185546875,99.973876953125,
235.097,me,4,186.538,4.98046875,3.955078125,4.1259765625,141,0.0244140625,0.002685546875,798.418884277344,0,399.171752929688,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,0,59.9973411560059,60.032958984375,60.0740699768066,59.9802322387695,60.0166168212891,59.940185546875,99.973876953125,
235.301,me,4,186.538,4.98046875,3.955078125,4.1259765625,141,0.0244140625,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,0,59.9973411560059,60.032958984375,60.0740699768066,59.9802322387695,60.0166168212891,59.9937744140625,99.973876953125,
235.505,me,4,187.54,5.0048828125,3.955078125,4.150390625,141,0.02685546875,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,0,59.9979667663574,60.0352592468262,60.0740699768066,59.9802322387695,60.0166168212891,59.9937744140625,99.973876953125,
235.709,me,4,187.54,5.0048828125,3.955078125,4.1259765625,141,0.0244140625,0.002685546875,798.418884277344,0,398.453979492188,0.0732421875,296,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,0,59.9979667663574,60.0352592468262,60.0185470581055,60.04052734375,60.0166168212891,59.9937744140625,99.973876953125,
235.913,me,4,187.54,5.0048828125,3.955078125,4.1259765625,140,0.0244140625,0.002685546875,798.418884277344,0,398.453979492188,0.0732421875,296,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,0,59.9979667663574,60.0352592468262,60.0185470581055,60.04052734375,60.0147857666016,59.9937744140625,99.973876953125,
236.117,me,4,187.54,5.0048828125,3.96728515625,4.150390625,140,0.02685546875,0.002685546875,798.418884277344,0,398.453979492188,0.0732421875,296,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,0,59.9979667663574,60.0352592468262,60.0185470581055,60.04052734375,60.0147857666016,59.9937744140625,99.9692001342773,
236.321,me,4,187.54,5.0048828125,3.955078125,4.150390625,140,0.02685546875,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,0,59.9979667663574,60.0352592468262,60.0185470581055,60.04052734375,60.0147857666016,59.9937744140625,99.9692001342773,
236.525,me,4,188.541,5.0048828125,3.96728515625,4.19921875,140,0.02685546875,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,0,59.9979667663574,60.0352592468262,60.0185470581055,60.04052734375,60.0147857666016,59.9937744140625,99.9692001342773,
236.73,me,4,188.541,5.0048828125,3.955078125,4.1259765625,140,0.02685546875,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,0,59.9979667663574,60.0352592468262,60.0185470581055,60.04052734375,60.0147857666016,59.9937744140625,99.9692001342773,
236.934,me,4,188.541,5.0048828125,3.955078125,4.150390625,140,0.0244140625,0.002685546875,798.418884277344,0,399.171752929688,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,0,59.9969062805176,60.0352592468262,60.0185470581055,60.04052734375,60.0147857666016,59.9413528442383,99.9692001342773,
237.138,me,4,188.541,5.0048828125,3.955078125,4.150390625,140,0.0244140625,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,0,59.9969062805176,60.0354804992676,60.0185470581055,60.04052734375,60.0147857666016,59.9413528442383,99.9692001342773,
237.342,me,4,188.541,5.0048828125,3.955078125,4.150390625,140,0.0244140625,0.002685546875,798.418884277344,0,399.171752929688,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,0,59.9969062805176,60.0354804992676,59.9625396728516,59.9883346557617,60.0147857666016,59.9413528442383,99.9692001342773,
237.546,me,4,189.543,5.0048828125,3.955078125,4.150390625,140,0.0244140625,0.002685546875,798.418884277344,0,399.171752929688,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,0,59.9969062805176,60.0354804992676,59.9625396728516,59.9883346557617,60.0136871337891,59.9413528442383,99.9692001342773,
237.75,me,4,189.543,5.0048828125,3.955078125,4.1259765625,140,0.02685546875,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,0,59.9969062805176,60.0354804992676,59.9625396728516,59.9883346557617,60.0136871337891,59.9413528442383,99.9742279052734,
237.954,me,4,189.543,5.029296875,3.955078125,4.19921875,140,0.0244140625,0.002685546875,799.135437011719,0,399.171752929688,0.146484375,296,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,0,59.9969062805176,60.0354804992676,59.9625396728516,59.9883346557617,60.0136871337891,59.9413528442383,99.9742279052734,
238.158,me,4,189.543,5.0048828125,3.955078125,4.1259765625,140,0.0244140625,0.002685546875,798.418884277344,0,399.171752929688,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,0,59.9969062805176,60.0354804992676,59.9625396728516,59.9883346557617,60.0136871337891,59.9413528442383,99.9742279052734,
238.362,me,4,189.543,5.029296875,3.955078125,4.150390625,140,0.02685546875,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,0,59.9969062805176,60.0354804992676,59.9625396728516,59.9883346557617,60.0136871337891,59.9413528442383,99.9742279052734,
238.566,me,4,190.547,5.029296875,3.955078125,4.19921875,140,0.0244140625,0.002685546875,798.418884277344,0,399.171752929688,0.146484375,296,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,0,59.9954490661621,60.0354804992676,59.9625396728516,59.9883346557617,60.0136871337891,59.9451026916504,99.9742279052734,
238.771,me,4,190.547,5.029296875,3.955078125,4.19921875,140,0.0244140625,0.002685546875,798.418884277344,0,399.171752929688,0.146484375,296,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,0,59.9954490661621,59.9809112548828,59.9625396728516,59.9883346557617,60.0136871337891,59.9451026916504,99.9742279052734,
238.976,me,4,190.547,5.029296875,3.955078125,4.150390625,140,0.0244140625,0.002685546875,798.418884277344,0,398.453979492188,0.146484375,296,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,0,59.9954490661621,59.9809112548828,60.0185546875,59.9897193908691,60.0136871337891,59.9451026916504,99.9742279052734,
239.18,me,4,190.547,5.029296875,3.955078125,4.1259765625,140,0.0244140625,0.002685546875,798.418884277344,0,398.453979492188,0.146484375,296,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,0,59.9954490661621,59.9809112548828,60.0185546875,59.9897193908691,60.0747489929199,59.9451026916504,99.9742279052734,
239.384,me,4,190.547,5.029296875,3.96728515625,4.150390625,141,0.02685546875,0.002685546875,798.418884277344,0,399.171752929688,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,0,59.9954490661621,59.9809112548828,60.0185546875,59.9897193908691,60.0747489929199,59.9451026916504,100.032562255859,
239.588,me,4,191.55,5.029296875,3.955078125,4.150390625,141,0.0244140625,0.002685546875,798.418884277344,0,399.171752929688,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,0,59.9954490661621,59.9809112548828,60.0185546875,59.9897193908691,60.0747489929199,59.9451026916504,100.032562255859,
239.792,me,4,191.55,5.0048828125,3.955078125,4.1259765625,141,0.0244140625,0.002685546875,799.135437011719,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,0,59.9954490661621,59.9809112548828,60.0185546875,59.9897193908691,60.0747489929199,59.9451026916504,100.032562255859,
239.996,me,4,191.55,5.0048828125,3.955078125,4.1259765625,141,0.0244140625,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,0,59.9954490661621,59.9809112548828,60.0185546875,59.9897193908691,60.0747489929199,59.9451026916504,100.032562255859,
240.2,me,4,191.55,5.0048828125,3.955078125,4.1259765625,141,0.0244140625,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,0,59.9945755004883,59.9809112548828,60.0185546875,59.9897193908691,60.0747489929199,59.9435348510742,100.032562255859,
240.404,me,4,191.55,5.0048828125,3.955078125,4.1259765625,141,0.02685546875,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,0,59.9945755004883,59.9812889099121,60.0185546875,59.9897193908691,60.0747489929199,59.9435348510742,100.032562255859,
240.608,me,4,192.553,5.0048828125,3.955078125,4.150390625,141,0.0244140625,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,0,59.9945755004883,59.9812889099121,60.0179023742676,59.9913749694824,60.0747489929199,59.9435348510742,100.032562255859,
240.813,me,4,192.553,5.0048828125,3.955078125,4.150390625,141,0.0244140625,0.002685546875,799.135437011719,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,0,59.9945755004883,59.9812889099121,60.0179023742676,59.9913749694824,60.0177345275879,59.9435348510742,100.032562255859,
241.019,me,4,192.553,5.0048828125,3.955078125,4.150390625,141,0.02685546875,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,0,59.9945755004883,59.9812889099121,60.0179023742676,59.9913749694824,60.0177345275879,59.9435348510742,99.9769592285156,
241.223,me,4,192.553,5.0048828125,3.94287109375,4.1259765625,141,0.0244140625,0.002685546875,798.418884277344,0,398.453979492188,0.0732421875,296,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,0,59.9945755004883,59.9812889099121,60.0179023742676,59.9913749694824,60.0177345275879,59.9435348510742,99.9769592285156,
241.427,me,4,192.553,5.0048828125,3.955078125,4.1259765625,141,0.02685546875,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,0,59.9945755004883,59.9812889099121,60.0179023742676,59.9913749694824,60.0177345275879,59.9435348510742,99.9769592285156,
241.631,me,4,193.557,5.0048828125,3.955078125,4.1259765625,141,0.02685546875,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,0,59.9945755004883,59.9812889099121,60.0179023742676,59.9913749694824,60.0177345275879,59.9435348510742,99.9769592285156,
241.835,me,4,193.557,5.0048828125,3.955078125,4.150390625,141,0.0244140625,0.002685546875,798.418884277344,0,399.171752929688,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,0,59.9940185546875,59.9812889099121,60.0179023742676,59.9913749694824,60.0177345275879,59.9426116943359,99.9769592285156,
242.039,me,4,193.557,4.98046875,3.96728515625,4.150390625,141,0.0244140625,0.002685546875,798.418884277344,0,399.171752929688,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,0,59.9940185546875,59.9778785705566,60.0179023742676,59.9913749694824,60.0177345275879,59.9426116943359,99.9769592285156,
242.243,me,4,193.557,5.0048828125,3.955078125,4.1259765625,141,0.0244140625,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,0,59.9940185546875,59.9778785705566,59.9631423950195,60.0530738830566,60.0177345275879,59.9426116943359,99.9769592285156,
242.447,me,4,194.561,5.0048828125,3.955078125,4.150390625,141,0.0244140625,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,0,59.9940185546875,59.9778785705566,59.9631423950195,60.0530738830566,60.0697822570801,59.9426116943359,99.9769592285156,
242.651,me,4,194.561,5.0048828125,3.955078125,4.150390625,140,0.0244140625,0.002685546875,798.418884277344,0,399.171752929688,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,0,59.9940185546875,59.9778785705566,59.9631423950195,60.0530738830566,60.0697822570801,59.9426116943359,100.035263061523,
242.856,me,4,194.561,5.0048828125,3.955078125,4.150390625,140,0.0244140625,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,0,59.9940185546875,59.9778785705566,59.9631423950195,60.0530738830566,60.0697822570801,59.9426116943359,100.035263061523,
243.06,me,4,194.561,5.0048828125,3.955078125,4.150390625,140,0.0244140625,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,0,59.9940185546875,59.9778785705566,59.9631423950195,60.0530738830566,60.0697822570801,59.9426116943359,100.035263061523,
243.264,me,4,194.561,5.0048828125,3.955078125,4.150390625,140,0.0244140625,0.002685546875,798.418884277344,0,399.171752929688,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,0,59.9940185546875,59.9778785705566,59.9631423950195,60.0530738830566,60.0697822570801,59.9426116943359,100.035263061523,
243.468,me,4,195.563,5.0048828125,3.94287109375,4.1259765625,140,0.0244140625,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,0,59.9916229248047,59.9778785705566,59.9631423950195,60.0530738830566,60.0697822570801,59.9988746643066,100.035263061523,
243.672,me,4,195.563,5.0048828125,3.955078125,4.1259765625,140,0.0244140625,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,0,59.9916229248047,60.0960884094238,59.9675712585449,60.0530738830566,60.0697822570801,59.9988746643066,100.035263061523,
243.876,me,4,195.563,5.0048828125,3.955078125,4.150390625,140,0.0244140625,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,0,59.9916229248047,60.0960884094238,59.9675712585449,60.0027389526367,60.0697822570801,59.9988746643066,100.035263061523,
244.08,me,4,195.563,5.0048828125,3.955078125,4.150390625,140,0.0244140625,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,0,59.9916229248047,60.0960884094238,59.9675712585449,60.0027389526367,59.9570846557617,59.9988746643066,100.035263061523,
244.284,me,4,195.563,5.0048828125,3.955078125,4.150390625,139,0.0244140625,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,0,59.9916229248047,60.0960884094238,59.9675712585449,60.0027389526367,59.9570846557617,59.9988746643066,99.9773178100586,
244.488,me,4,196.567,5.0048828125,3.955078125,4.150390625,139,0.0244140625,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,0,59.9916229248047,60.0960884094238,59.9675712585449,60.0027389526367,59.9570846557617,59.9988746643066,99.9773178100586,
244.692,me,4,196.567,5.0048828125,3.955078125,4.1015625,140,0.02685546875,0.002685546875,798.418884277344,0,399.171752929688,0.146484375,296,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,0,59.9916229248047,60.0960884094238,59.9675712585449,60.0027389526367,59.9570846557617,59.9988746643066,99.9773178100586,
244.897,me,4,196.567,5.0048828125,3.955078125,4.1259765625,140,0.0244140625,0.002685546875,798.418884277344,0,398.453979492188,0.146484375,296,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,0,59.9916229248047,60.0960884094238,59.9675712585449,60.0027389526367,59.9570846557617,59.9988746643066,99.9773178100586,
245.101,me,4,196.567,5.0048828125,3.955078125,4.1259765625,140,0.0244140625,0.002685546875,798.418884277344,0,399.171752929688,0.146484375,296,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,0,59.9931488037109,60.0960884094238,59.9675712585449,60.0027389526367,59.9570846557617,59.9985198974609,99.9773178100586,
245.309,me,4,196.567,5.029296875,3.955078125,4.1259765625,140,0.0244140625,0.002685546875,798.418884277344,0,398.453979492188,0.146484375,296,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,0,59.9931488037109,59.9836578369141,59.9717330932617,60.0027389526367,59.9570846557617,59.9985198974609,99.9773178100586,
245.513,me,4,197.571,5.029296875,3.96728515625,4.150390625,140,0.0244140625,0.002685546875,798.418884277344,0,399.171752929688,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,0,59.9931488037109,59.9836578369141,59.9717330932617,59.9980010986328,59.9570846557617,59.9985198974609,99.9773178100586,
245.717,me,4,197.571,5.029296875,3.955078125,4.150390625,140,0.02685546875,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,0,59.9931488037109,59.9836578369141,59.9717330932617,59.9980010986328,60.0196533203125,59.9985198974609,99.9773178100586,
245.921,me,4,197.571,5.029296875,3.955078125,4.150390625,140,0.02685546875,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,0,59.9931488037109,59.9836578369141,59.9717330932617,59.9980010986328,60.0196533203125,59.9985198974609,99.9768600463867,
246.125,me,4,197.571,5.029296875,3.955078125,4.1259765625,140,0.0244140625,0.002685546875,798.418884277344,0,399.171752929688,0.146484375,296,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,0,59.9931488037109,59.9836578369141,59.9717330932617,59.9980010986328,60.0196533203125,59.9985198974609,99.9768600463867,
246.329,me,4,197.571,5.029296875,3.955078125,4.150390625,140,0.02685546875,0.00537109375,798.418884277344,0,399.171752929688,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,0,59.9931488037109,59.9836578369141,59.9717330932617,59.9980010986328,60.0196533203125,59.9985198974609,99.9768600463867,
246.533,me,4,198.574,5.0048828125,3.955078125,4.19921875,140,0.02685546875,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,0,59.9931488037109,59.9836578369141,59.9717330932617,59.9980010986328,60.0196533203125,59.9975051879883,99.9768600463867,
246.737,me,4,198.574,5.029296875,3.955078125,4.150390625,141,0.0244140625,0.002685546875,798.418884277344,0,398.453979492188,0.146484375,296,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,0,59.9906959533691,59.9836578369141,59.9717330932617,59.9980010986328,60.0196533203125,59.9975051879883,99.9768600463867,
246.941,me,4,198.574,5.0048828125,3.955078125,4.1259765625,141,0.0244140625,0.002685546875,798.418884277344,0,399.171752929688,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,0,59.9906959533691,59.9831466674805,60.0269927978516,59.9980010986328,60.0196533203125,59.9975051879883,99.9768600463867,
247.146,me,4,198.574,5.0048828125,3.955078125,4.1259765625,141,0.0244140625,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,0,59.9906959533691,59.9831466674805,60.0269927978516,59.9943695068359,60.0196533203125,59.9975051879883,99.9768600463867,
247.352,me,4,198.574,5.0048828125,3.955078125,4.1259765625,141,0.0244140625,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,0,59.9906959533691,59.9831466674805,60.0269927978516,59.9943695068359,60.017578125,59.9975051879883,99.9768600463867,
247.556,me,4,199.576,5.0048828125,3.955078125,4.19921875,141,0.0244140625,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,0,59.9906959533691,59.9831466674805,60.0269927978516,59.9943695068359,60.017578125,59.9975051879883,100.033668518066,
247.76,me,4,199.576,5.0048828125,3.955078125,4.1259765625,141,0.0244140625,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,0,59.9906959533691,59.9831466674805,60.0269927978516,59.9943695068359,60.017578125,59.9975051879883,100.033668518066,
247.964,me,4,199.576,5.0048828125,3.955078125,4.150390625,141,0.02685546875,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,0,59.9906959533691,59.9831466674805,60.0269927978516,59.9943695068359,60.017578125,59.9975051879883,100.033668518066,
248.168,me,4,199.576,5.0048828125,3.955078125,4.150390625,141,0.0244140625,0.002685546875,798.418884277344,0,399.171752929688,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,0,59.9906959533691,59.9831466674805,60.0269927978516,59.9943695068359,60.017578125,59.99560546875,100.033668518066,
248.372,me,4,199.576,5.0048828125,3.955078125,4.1259765625,141,0.0244140625,0.002685546875,799.135437011719,0,399.171752929688,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,0,59.987060546875,59.9831466674805,60.0269927978516,59.9943695068359,60.017578125,59.99560546875,100.033668518066,
248.576,me,4,200.578,5.0048828125,3.955078125,4.1259765625,141,0.0244140625,0.002685546875,798.418884277344,0,399.171752929688,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,0,59.987060546875,60.0401802062988,60.0240631103516,59.9943695068359,60.017578125,59.99560546875,100.033668518066,
248.78,me,4,200.578,5.0048828125,3.955078125,4.150390625,141,0.0244140625,0.002685546875,798.418884277344,0,399.171752929688,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,0,59.987060546875,60.0401802062988,60.0240631103516,59.9944305419922,60.0165405273438,59.99560546875,100.033668518066,
248.984,me,4,200.578,5.0048828125,3.96728515625,4.150390625,141,0.02685546875,0.002685546875,798.418884277344,0,399.171752929688,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,0,59.987060546875,60.0401802062988,60.0240631103516,59.9944305419922,60.0165405273438,59.99560546875,100.033668518066,
249.189,me,4,200.578,5.0048828125,3.955078125,4.150390625,141,0.0244140625,0.002685546875,799.135437011719,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,0,59.987060546875,60.0401802062988,60.0240631103516,59.9944305419922,60.0165405273438,59.99560546875,99.9777450561523,
249.393,me,4,200.578,5.0048828125,3.955078125,4.19921875,141,0.0244140625,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,0,59.987060546875,60.0401802062988,60.0240631103516,59.9944305419922,60.0165405273438,59.99560546875,99.9777450561523,
249.597,me,4,201.579,5.0048828125,3.955078125,4.19921875,140,0.02685546875,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,0,59.987060546875,60.0401802062988,60.0240631103516,59.9944305419922,60.0165405273438,59.99560546875,99.9777450561523,
249.801,me,4,201.579,5.0048828125,3.955078125,4.1259765625,140,0.02685546875,0.002685546875,798.418884277344,0,399.171752929688,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,0,59.987060546875,60.0401802062988,60.0240631103516,59.9944305419922,60.0165405273438,59.9966239929199,99.9777450561523,
250.005,me,4,201.579,5.0048828125,3.955078125,4.1259765625,140,0.02685546875,0.002685546875,798.418884277344,0,399.171752929688,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,0,60.0456962585449,60.0401802062988,60.0240631103516,59.9944305419922,60.0165405273438,59.9966239929199,99.9777450561523,
250.209,me,4,201.579,5.0048828125,3.955078125,4.150390625,140,0.02685546875,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,0,60.0456962585449,60.0437545776367,60.0224533081055,59.9944305419922,60.0165405273438,59.9966239929199,99.9777450561523,
250.413,me,4,201.579,5.0048828125,3.94287109375,4.150390625,140,0.02685546875,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,0,60.0456962585449,60.0437545776367,60.0224533081055,59.9402275085449,59.9631881713867,59.9966239929199,99.9777450561523,
250.617,me,4,202.583,5.0048828125,3.96728515625,4.1259765625,140,0.0244140625,0.002685546875,798.418884277344,0,399.171752929688,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,0,60.0456962585449,60.0437545776367,60.0224533081055,59.9402275085449,59.9631881713867,59.9966239929199,99.9777450561523,
250.821,me,4,202.583,5.0048828125,3.955078125,4.150390625,140,0.02685546875,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9918619791667,0,0,0,60.0456962585449,60.0437545776367,60.0224533081055,59.9402275085449,59.9631881713867,59.9966239929199,99.9776306152344,
251.025,me,4,202.583,5.0048828125,3.955078125,4.150390625,140,0.02685546875,0.002685546875,798.418884277344,0,398.453979492188,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,0,60.0456962585449,60.0437545776367,60.0224533081055,59.9402275085449,59.9631881713867,59.9966239929199,99.9776306152344,
251.23,me,4,202.583,5.0048828125,3.955078125,4.150390625,140,0.02685546875,0.002685546875,798.418884277344,0,399.171752929688,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,0,60.0456962585449,60.0437545776367,60.0224533081055,59.9402275085449,59.9631881713867,59.9966239929199,99.9776306152344,
251.434,me,4,202.583,5.0048828125,3.955078125,4.150390625,140,0.02685546875,0.002685546875,798.418884277344,0,399.171752929688,0.10986328125,296,601,516,586,354,0,0,0,0,0,99.9837239583333,0,0,0,60.0456962585449,60.0437545776367,60.0224533081055,59.9402275085449,59.9631881713867,59.9991912841797,99.9776306152344,
